time_stamp, student_id, laptop_id
Fri, 24 Jan 2020 09:30,17229041,130
Fri, 24 Jan 2020 09:31,17229041,130
Fri, 24 Jan 2020 09:32,15228905,131
Fri, 24 Jan 2020 09:46,17229041,130
Fri, 24 Jan 2020 09:47,17229041,130
Fri, 24 Jan 2020 09:51,17229041,130
Fri 24 Jan 2020 17:26,17229041,130
Fri 24 Jan 2020 17:27,17229041,130
Fri 24 Jan 2020 17:28,17229041,130
Fri 24 Jan 2020 17:28,17229042,131
Fri 24 Jan 2020 17:29,17229041,130
Fri 24 Jan 2020 18:58,17229041,130
Sat 25 Jan 2020 11:20,17229041,130
