time_stamp, student_id, laptop_id
Fri, 24 Jan 2020 09:40,17229041,130
Fri, 24 Jan 2020 09:40,15228905,131
Fri, 24 Jan 2020 09:47,17229041,130
Fri, 24 Jan 2020 09:51,17229041,130
Fri 24 Jan 2020 17:29,17229041,130
